n:169 mse_avg:357.40 mse_y:535.27 mse_u:1.79 mse_v:1.48 psnr_avg:22.60 psnr_y:20.85 psnr_u:45.59 psnr_v:46.42 
n:170 mse_avg:403.64 mse_y:604.48 mse_u:2.13 mse_v:1.84 psnr_avg:22.07 psnr_y:20.32 psnr_u:44.85 psnr_v:45.49 
n:171 mse_avg:206.23 mse_y:308.77 mse_u:1.21 mse_v:1.04 psnr_avg:24.99 psnr_y:23.23 psnr_u:47.29 psnr_v:47.95 
n:172 mse_avg:142.01 mse_y:212.51 mse_u:1.03 mse_v:0.98 psnr_avg:26.61 psnr_y:24.86 psnr_u:48.00 psnr_v:48.21 
n:173 mse_avg:130.91 mse_y:195.98 mse_u:0.71 mse_v:0.81 psnr_avg:26.96 psnr_y:25.21 psnr_u:49.59 psnr_v:49.03 
n:174 mse_avg:121.67 mse_y:182.12 mse_u:0.72 mse_v:0.82 psnr_avg:27.28 psnr_y:25.53 psnr_u:49.55 psnr_v:48.98 
n:175 mse_avg:211.38 mse_y:316.62 mse_u:0.88 mse_v:0.96 psnr_avg:24.88 psnr_y:23.13 psnr_u:48.68 psnr_v:48.33 
n:176 mse_avg:125.64 mse_y:188.03 mse_u:0.79 mse_v:0.89 psnr_avg:27.14 psnr_y:25.39 psnr_u:49.15 psnr_v:48.66 
n:177 mse_avg:135.45 mse_y:202.78 mse_u:0.76 mse_v:0.85 psnr_avg:26.81 psnr_y:25.06 psnr_u:49.34 psnr_v:48.86 
n:178 mse_avg:166.53 mse_y:249.38 mse_u:0.80 mse_v:0.88 psnr_avg:25.92 psnr_y:24.16 psnr_u:49.09 psnr_v:48.67 
n:179 mse_avg:307.43 mse_y:460.66 mse_u:0.93 mse_v:1.01 psnr_avg:23.25 psnr_y:21.50 psnr_u:48.46 psnr_v:48.11 
n:180 mse_avg:419.04 mse_y:627.70 mse_u:1.67 mse_v:1.74 psnr_avg:21.91 psnr_y:20.15 psnr_u:45.91 psnr_v:45.73 
n:181 mse_avg:184.47 mse_y:276.33 mse_u:0.70 mse_v:0.78 psnr_avg:25.47 psnr_y:23.72 psnr_u:49.65 psnr_v:49.19 
n:182 mse_avg:150.23 mse_y:224.96 mse_u:0.74 mse_v:0.83 psnr_avg:26.36 psnr_y:24.61 psnr_u:49.41 psnr_v:48.92 
n:183 mse_avg:222.51 mse_y:333.38 mse_u:0.72 mse_v:0.82 psnr_avg:24.66 psnr_y:22.90 psnr_u:49.58 psnr_v:48.97 
n:184 mse_avg:412.63 mse_y:617.95 mse_u:2.00 mse_v:1.98 psnr_avg:21.98 psnr_y:20.22 psnr_u:45.12 psnr_v:45.16 
n:185 mse_avg:395.61 mse_y:592.56 mse_u:1.69 mse_v:1.70 psnr_avg:22.16 psnr_y:20.40 psnr_u:45.84 psnr_v:45.82 
n:186 mse_avg:463.75 mse_y:694.03 mse_u:3.23 mse_v:3.17 psnr_avg:21.47 psnr_y:19.72 psnr_u:43.04 psnr_v:43.12 
n:187 mse_avg:413.26 mse_y:619.15 mse_u:1.46 mse_v:1.50 psnr_avg:21.97 psnr_y:20.21 psnr_u:46.49 psnr_v:46.37 
n:188 mse_avg:396.33 mse_y:593.65 mse_u:1.70 mse_v:1.70 psnr_avg:22.15 psnr_y:20.40 psnr_u:45.82 psnr_v:45.84 
n:189 mse_avg:120.79 mse_y:180.82 mse_u:0.67 mse_v:0.80 psnr_avg:27.31 psnr_y:25.56 psnr_u:49.90 psnr_v:49.12 
n:190 mse_avg:278.97 mse_y:418.00 mse_u:0.83 mse_v:0.96 psnr_avg:23.68 psnr_y:21.92 psnr_u:48.94 psnr_v:48.32 
n:191 mse_avg:128.72 mse_y:192.72 mse_u:0.66 mse_v:0.78 psnr_avg:27.03 psnr_y:25.28 psnr_u:49.97 psnr_v:49.22 
n:192 mse_avg:127.72 mse_y:191.21 mse_u:0.70 mse_v:0.80 psnr_avg:27.07 psnr_y:25.32 psnr_u:49.70 psnr_v:49.10 
n:193 mse_avg:143.57 mse_y:215.01 mse_u:0.65 mse_v:0.76 psnr_avg:26.56 psnr_y:24.81 psnr_u:50.03 psnr_v:49.32 
n:194 mse_avg:272.47 mse_y:408.27 mse_u:0.79 mse_v:0.92 psnr_avg:23.78 psnr_y:22.02 psnr_u:49.16 psnr_v:48.48 
n:195 mse_avg:403.09 mse_y:603.83 mse_u:1.55 mse_v:1.68 psnr_avg:22.08 psnr_y:20.32 psnr_u:46.24 psnr_v:45.88 
n:196 mse_avg:199.72 mse_y:299.22 mse_u:0.64 mse_v:0.78 psnr_avg:25.13 psnr_y:23.37 psnr_u:50.04 psnr_v:49.23 
n:197 mse_avg:289.73 mse_y:434.10 mse_u:0.96 mse_v:1.03 psnr_avg:23.51 psnr_y:21.75 psnr_u:48.29 psnr_v:48.02 
n:198 mse_avg:128.38 mse_y:192.21 mse_u:0.66 mse_v:0.80 psnr_avg:27.05 psnr_y:25.29 psnr_u:49.95 psnr_v:49.12 
n:199 mse_avg:142.16 mse_y:212.90 mse_u:0.63 mse_v:0.76 psnr_avg:26.60 psnr_y:24.85 psnr_u:50.16 psnr_v:49.34 
n:200 mse_avg:121.50 mse_y:181.89 mse_u:0.65 mse_v:0.77 psnr_avg:27.29 psnr_y:25.53 psnr_u:50.00 psnr_v:49.24 
n:201 mse_avg:109.36 mse_y:163.70 mse_u:0.64 mse_v:0.76 psnr_avg:27.74 psnr_y:25.99 psnr_u:50.07 psnr_v:49.33 
n:202 mse_avg:290.14 mse_y:434.75 mse_u:0.88 mse_v:0.97 psnr_avg:23.50 psnr_y:21.75 psnr_u:48.69 psnr_v:48.27 
n:203 mse_avg:168.96 mse_y:253.08 mse_u:0.67 mse_v:0.78 psnr_avg:25.85 psnr_y:24.10 psnr_u:49.84 psnr_v:49.22 
n:204 mse_avg:303.16 mse_y:454.21 mse_u:1.07 mse_v:1.05 psnr_avg:23.31 psnr_y:21.56 psnr_u:47.85 psnr_v:47.91 
n:205 mse_avg:401.41 mse_y:601.38 mse_u:1.49 mse_v:1.47 psnr_avg:22.09 psnr_y:20.34 psnr_u:46.39 psnr_v:46.46 
n:206 mse_avg:202.53 mse_y:303.35 mse_u:0.87 mse_v:0.94 psnr_avg:25.07 psnr_y:23.31 psnr_u:48.76 psnr_v:48.42 
n:207 mse_avg:306.68 mse_y:459.53 mse_u:0.95 mse_v:1.01 psnr_avg:23.26 psnr_y:21.51 psnr_u:48.37 psnr_v:48.10 
n:208 mse_avg:108.59 mse_y:162.52 mse_u:0.68 mse_v:0.78 psnr_avg:27.77 psnr_y:26.02 psnr_u:49.80 psnr_v:49.19 
n:209 mse_avg:105.58 mse_y:158.00 mse_u:0.68 mse_v:0.76 psnr_avg:27.90 psnr_y:26.14 psnr_u:49.79 psnr_v:49.32 
n:210 mse_avg:104.01 mse_y:155.66 mse_u:0.66 mse_v:0.77 psnr_avg:27.96 psnr_y:26.21 psnr_u:49.95 psnr_v:49.27 
n:211 mse_avg:146.27 mse_y:219.06 mse_u:0.63 mse_v:0.73 psnr_avg:26.48 psnr_y:24.73 psnr_u:50.11 psnr_v:49.48 
n:212 mse_avg:109.93 mse_y:164.55 mse_u:0.65 mse_v:0.77 psnr_avg:27.72 psnr_y:25.97 psnr_u:50.01 psnr_v:49.29 
n:213 mse_avg:173.02 mse_y:259.17 mse_u:0.68 mse_v:0.80 psnr_avg:25.75 psnr_y:24.00 psnr_u:49.80 psnr_v:49.13 
n:214 mse_avg:107.81 mse_y:161.37 mse_u:0.64 mse_v:0.76 psnr_avg:27.80 psnr_y:26.05 psnr_u:50.09 psnr_v:49.33 
n:215 mse_avg:221.82 mse_y:332.36 mse_u:0.67 mse_v:0.82 psnr_avg:24.67 psnr_y:22.91 psnr_u:49.84 psnr_v:49.01 
n:216 mse_avg:154.19 mse_y:230.88 mse_u:0.76 mse_v:0.88 psnr_avg:26.25 psnr_y:24.50 psnr_u:49.33 psnr_v:48.67 
n:217 mse_avg:237.60 mse_y:355.99 mse_u:0.74 mse_v:0.86 psnr_avg:24.37 psnr_y:22.62 psnr_u:49.42 psnr_v:48.77 
n:218 mse_avg:252.39 mse_y:378.14 mse_u:0.83 mse_v:0.94 psnr_avg:24.11 psnr_y:22.35 psnr_u:48.93 psnr_v:48.42 
n:219 mse_avg:191.15 mse_y:286.34 mse_u:0.69 mse_v:0.83 psnr_avg:25.32 psnr_y:23.56 psnr_u:49.73 psnr_v:48.92 
n:220 mse_avg:330.09 mse_y:494.52 mse_u:1.17 mse_v:1.28 psnr_avg:22.94 psnr_y:21.19 psnr_u:47.43 psnr_v:47.04 
n:221 mse_avg:116.33 mse_y:174.15 mse_u:0.62 mse_v:0.77 psnr_avg:27.47 psnr_y:25.72 psnr_u:50.23 psnr_v:49.26 
n:222 mse_avg:94.51 mse_y:141.41 mse_u:0.63 mse_v:0.78 psnr_avg:28.38 psnr_y:26.63 psnr_u:50.14 psnr_v:49.23 
n:223 mse_avg:167.23 mse_y:250.49 mse_u:0.64 mse_v:0.81 psnr_avg:25.90 psnr_y:24.14 psnr_u:50.04 psnr_v:49.02 
n:224 mse_avg:151.27 mse_y:226.55 mse_u:0.63 mse_v:0.80 psnr_avg:26.33 psnr_y:24.58 psnr_u:50.12 psnr_v:49.11 
n:225 mse_avg:124.23 mse_y:185.91 mse_u:0.79 mse_v:0.95 psnr_avg:27.19 psnr_y:25.44 psnr_u:49.18 psnr_v:48.35 
n:226 mse_avg:383.24 mse_y:574.25 mse_u:1.15 mse_v:1.30 psnr_avg:22.30 psnr_y:20.54 psnr_u:47.54 psnr_v:46.99 
n:227 mse_avg:169.55 mse_y:253.93 mse_u:0.73 mse_v:0.84 psnr_avg:25.84 psnr_y:24.08 psnr_u:49.48 psnr_v:48.88 
n:228 mse_avg:200.05 mse_y:299.67 mse_u:0.75 mse_v:0.89 psnr_avg:25.12 psnr_y:23.36 psnr_u:49.40 psnr_v:48.66 
n:229 mse_avg:135.26 mse_y:202.53 mse_u:0.64 mse_v:0.76 psnr_avg:26.82 psnr_y:25.07 psnr_u:50.10 psnr_v:49.32 
n:230 mse_avg:103.62 mse_y:155.07 mse_u:0.67 mse_v:0.78 psnr_avg:27.98 psnr_y:26.23 psnr_u:49.89 psnr_v:49.22 
n:231 mse_avg:109.50 mse_y:163.87 mse_u:0.71 mse_v:0.80 psnr_avg:27.74 psnr_y:25.99 psnr_u:49.62 psnr_v:49.08 
n:232 mse_avg:97.60 mse_y:146.05 mse_u:0.65 mse_v:0.75 psnr_avg:28.24 psnr_y:26.49 psnr_u:50.01 psnr_v:49.41 
n:233 mse_avg:170.20 mse_y:254.77 mse_u:0.96 mse_v:1.14 psnr_avg:25.82 psnr_y:24.07 psnr_u:48.29 psnr_v:47.57 
n:234 mse_avg:363.75 mse_y:544.99 mse_u:1.21 mse_v:1.35 psnr_avg:22.52 psnr_y:20.77 psnr_u:47.32 psnr_v:46.83 
n:235 mse_avg:195.96 mse_y:293.54 mse_u:0.75 mse_v:0.84 psnr_avg:25.21 psnr_y:23.45 psnr_u:49.40 psnr_v:48.88 
n:236 mse_avg:337.59 mse_y:505.87 mse_u:0.99 mse_v:1.08 psnr_avg:22.85 psnr_y:21.09 psnr_u:48.18 psnr_v:47.79 
n:237 mse_avg:88.75 mse_y:132.78 mse_u:0.68 mse_v:0.74 psnr_avg:28.65 psnr_y:26.90 psnr_u:49.82 psnr_v:49.43 
n:238 mse_avg:161.76 mse_y:242.28 mse_u:0.69 mse_v:0.76 psnr_avg:26.04 psnr_y:24.29 psnr_u:49.74 psnr_v:49.34 
n:239 mse_avg:91.01 mse_y:136.17 mse_u:0.67 mse_v:0.74 psnr_avg:28.54 psnr_y:26.79 psnr_u:49.86 psnr_v:49.46 
n:240 mse_avg:355.64 mse_y:532.90 mse_u:1.11 mse_v:1.15 psnr_avg:22.62 psnr_y:20.86 psnr_u:47.69 psnr_v:47.54 
n:241 mse_avg:98.47 mse_y:147.33 mse_u:0.70 mse_v:0.78 psnr_avg:28.20 psnr_y:26.45 psnr_u:49.65 psnr_v:49.20 
n:242 mse_avg:299.43 mse_y:448.66 mse_u:0.94 mse_v:1.00 psnr_avg:23.37 psnr_y:21.61 psnr_u:48.42 psnr_v:48.13 
n:243 mse_avg:92.97 mse_y:139.09 mse_u:0.69 mse_v:0.78 psnr_avg:28.45 psnr_y:26.70 psnr_u:49.76 psnr_v:49.23 
n:244 mse_avg:187.45 mse_y:280.80 mse_u:0.69 mse_v:0.80 psnr_avg:25.40 psnr_y:23.65 psnr_u:49.71 psnr_v:49.12 
n:245 mse_avg:96.78 mse_y:144.79 mse_u:0.72 mse_v:0.80 psnr_avg:28.27 psnr_y:26.52 psnr_u:49.57 psnr_v:49.10 
n:246 mse_avg:228.25 mse_y:341.90 mse_u:0.92 mse_v:0.98 psnr_avg:24.55 psnr_y:22.79 psnr_u:48.51 psnr_v:48.23 
n:247 mse_avg:121.15 mse_y:181.37 mse_u:0.67 mse_v:0.75 psnr_avg:27.30 psnr_y:25.55 psnr_u:49.87 psnr_v:49.41 
n:248 mse_avg:188.97 mse_y:283.07 mse_u:0.73 mse_v:0.80 psnr_avg:25.37 psnr_y:23.61 psnr_u:49.49 psnr_v:49.08 
n:249 mse_avg:74.98 mse_y:112.12 mse_u:0.68 mse_v:0.75 psnr_avg:29.38 psnr_y:27.63 psnr_u:49.83 psnr_v:49.39 
n:250 mse_avg:99.19 mse_y:148.42 mse_u:0.72 mse_v:0.78 psnr_avg:28.17 psnr_y:26.42 psnr_u:49.59 psnr_v:49.23 
n:251 mse_avg:82.37 mse_y:123.34 mse_u:0.42 mse_v:0.47 psnr_avg:28.97 psnr_y:27.22 psnr_u:51.94 psnr_v:51.46 
n:252 mse_avg:114.98 mse_y:172.23 mse_u:0.46 mse_v:0.52 psnr_avg:27.52 psnr_y:25.77 psnr_u:51.46 psnr_v:51.01 
n:253 mse_avg:81.89 mse_y:122.59 mse_u:0.48 mse_v:0.53 psnr_avg:29.00 psnr_y:27.25 psnr_u:51.33 psnr_v:50.92 
n:254 mse_avg:80.46 mse_y:120.42 mse_u:0.52 mse_v:0.56 psnr_avg:29.07 psnr_y:27.32 psnr_u:50.94 psnr_v:50.63 
n:255 mse_avg:105.62 mse_y:158.17 mse_u:0.50 mse_v:0.56 psnr_avg:27.89 psnr_y:26.14 psnr_u:51.10 psnr_v:50.62 
n:256 mse_avg:86.14 mse_y:128.94 mse_u:0.52 mse_v:0.57 psnr_avg:28.78 psnr_y:27.03 psnr_u:50.94 psnr_v:50.56 
n:257 mse_avg:94.66 mse_y:141.71 mse_u:0.52 mse_v:0.57 psnr_avg:28.37 psnr_y:26.62 psnr_u:50.94 psnr_v:50.57 
n:258 mse_avg:87.62 mse_y:131.16 mse_u:0.52 mse_v:0.57 psnr_avg:28.70 psnr_y:26.95 psnr_u:50.95 psnr_v:50.57 
n:259 mse_avg:71.56 mse_y:107.05 mse_u:0.55 mse_v:0.60 psnr_avg:29.58 psnr_y:27.83 psnr_u:50.71 psnr_v:50.36 
n:260 mse_avg:155.64 mse_y:233.17 mse_u:0.56 mse_v:0.61 psnr_avg:26.21 psnr_y:24.45 psnr_u:50.67 psnr_v:50.31 
n:261 mse_avg:85.76 mse_y:128.35 mse_u:0.57 mse_v:0.62 psnr_avg:28.80 psnr_y:27.05 psnr_u:50.59 psnr_v:50.24 
n:262 mse_avg:90.59 mse_y:135.53 mse_u:0.64 mse_v:0.78 psnr_avg:28.56 psnr_y:26.81 psnr_u:50.06 psnr_v:49.23 
n:263 mse_avg:204.83 mse_y:306.79 mse_u:0.82 mse_v:0.97 psnr_avg:25.02 psnr_y:23.26 psnr_u:49.00 psnr_v:48.28 
n:264 mse_avg:208.51 mse_y:312.39 mse_u:0.69 mse_v:0.82 psnr_avg:24.94 psnr_y:23.18 psnr_u:49.72 psnr_v:48.99 
n:265 mse_avg:72.42 mse_y:108.31 mse_u:0.61 mse_v:0.67 psnr_avg:29.53 psnr_y:27.78 psnr_u:50.26 psnr_v:49.84 
n:266 mse_avg:84.05 mse_y:125.74 mse_u:0.62 mse_v:0.71 psnr_avg:28.89 psnr_y:27.14 psnr_u:50.20 psnr_v:49.64 
n:267 mse_avg:293.77 mse_y:440.16 mse_u:0.95 mse_v:1.03 psnr_avg:23.45 psnr_y:21.69 psnr_u:48.34 psnr_v:48.01 
n:268 mse_avg:408.57 mse_y:611.88 mse_u:1.94 mse_v:1.95 psnr_avg:22.02 psnr_y:20.26 psnr_u:45.25 psnr_v:45.23 
n:269 mse_avg:440.63 mse_y:659.63 mse_u:2.66 mse_v:2.63 psnr_avg:21.69 psnr_y:19.94 psnr_u:43.88 psnr_v:43.93 
n:270 mse_avg:432.42 mse_y:647.60 mse_u:2.09 mse_v:2.05 psnr_avg:21.77 psnr_y:20.02 psnr_u:44.93 psnr_v:45.00 
n:271 mse_avg:300.05 mse_y:449.62 mse_u:0.90 mse_v:0.94 psnr_avg:23.36 psnr_y:21.60 psnr_u:48.61 psnr_v:48.41 
n:272 mse_avg:156.22 mse_y:233.99 mse_u:0.65 mse_v:0.71 psnr_avg:26.19 psnr_y:24.44 psnr_u:50.01 psnr_v:49.63 
n:273 mse_avg:152.45 mse_y:228.24 mse_u:0.85 mse_v:0.91 psnr_avg:26.30 psnr_y:24.55 psnr_u:48.83 psnr_v:48.55 
n:274 mse_avg:368.88 mse_y:552.53 mse_u:1.57 mse_v:1.58 psnr_avg:22.46 psnr_y:20.71 psnr_u:46.16 psnr_v:46.15 
n:275 mse_avg:269.38 mse_y:403.65 mse_u:0.81 mse_v:0.87 psnr_avg:23.83 psnr_y:22.07 psnr_u:49.07 psnr_v:48.75 
n:276 mse_avg:291.41 mse_y:436.65 mse_u:0.93 mse_v:0.97 psnr_avg:23.49 psnr_y:21.73 psnr_u:48.45 psnr_v:48.24 
n:277 mse_avg:126.72 mse_y:189.78 mse_u:0.58 mse_v:0.65 psnr_avg:27.10 psnr_y:25.35 psnr_u:50.53 psnr_v:50.02 
n:278 mse_avg:65.91 mse_y:98.57 mse_u:0.56 mse_v:0.64 psnr_avg:29.94 psnr_y:28.19 psnr_u:50.67 psnr_v:50.09 
n:279 mse_avg:270.39 mse_y:405.17 mse_u:0.80 mse_v:0.87 psnr_avg:23.81 psnr_y:22.05 psnr_u:49.09 psnr_v:48.76 
n:280 mse_avg:280.16 mse_y:419.82 mse_u:0.79 mse_v:0.87 psnr_avg:23.66 psnr_y:21.90 psnr_u:49.16 psnr_v:48.75 
n:281 mse_avg:185.60 mse_y:277.95 mse_u:0.88 mse_v:0.93 psnr_avg:25.44 psnr_y:23.69 psnr_u:48.70 psnr_v:48.45 
n:282 mse_avg:295.56 mse_y:442.87 mse_u:0.91 mse_v:0.96 psnr_avg:23.42 psnr_y:21.67 psnr_u:48.53 psnr_v:48.32 
n:283 mse_avg:253.46 mse_y:379.78 mse_u:0.79 mse_v:0.86 psnr_avg:24.09 psnr_y:22.34 psnr_u:49.15 psnr_v:48.79 
n:284 mse_avg:69.59 mse_y:104.07 mse_u:0.58 mse_v:0.66 psnr_avg:29.71 psnr_y:27.96 psnr_u:50.47 psnr_v:49.93 
n:285 mse_avg:78.91 mse_y:118.04 mse_u:0.59 mse_v:0.67 psnr_avg:29.16 psnr_y:27.41 psnr_u:50.39 psnr_v:49.85 
n:286 mse_avg:128.79 mse_y:192.85 mse_u:0.62 mse_v:0.69 psnr_avg:27.03 psnr_y:25.28 psnr_u:50.22 psnr_v:49.74 
n:287 mse_avg:278.35 mse_y:417.11 mse_u:0.81 mse_v:0.86 psnr_avg:23.68 psnr_y:21.93 psnr_u:49.02 psnr_v:48.79 
n:288 mse_avg:379.80 mse_y:568.90 mse_u:1.61 mse_v:1.60 psnr_avg:22.34 psnr_y:20.58 psnr_u:46.07 psnr_v:46.10 
n:289 mse_avg:96.21 mse_y:143.99 mse_u:0.63 mse_v:0.69 psnr_avg:28.30 psnr_y:26.55 psnr_u:50.16 psnr_v:49.76 
n:290 mse_avg:261.64 mse_y:392.03 mse_u:0.84 mse_v:0.89 psnr_avg:23.95 psnr_y:22.20 psnr_u:48.88 psnr_v:48.66 
n:291 mse_avg:134.12 mse_y:200.74 mse_u:0.83 mse_v:0.92 psnr_avg:26.86 psnr_y:25.10 psnr_u:48.92 psnr_v:48.50 
n:292 mse_avg:304.41 mse_y:455.78 mse_u:1.63 mse_v:1.70 psnr_avg:23.30 psnr_y:21.54 psnr_u:46.01 psnr_v:45.82 
n:293 mse_avg:348.28 mse_y:521.78 mse_u:1.25 mse_v:1.33 psnr_avg:22.71 psnr_y:20.96 psnr_u:47.18 psnr_v:46.89 
n:294 mse_avg:127.17 mse_y:190.37 mse_u:0.72 mse_v:0.80 psnr_avg:27.09 psnr_y:25.33 psnr_u:49.54 psnr_v:49.11 
n:295 mse_avg:421.91 mse_y:631.49 mse_u:2.74 mse_v:2.75 psnr_avg:21.88 psnr_y:20.13 psnr_u:43.75 psnr_v:43.73 
n:296 mse_avg:490.64 mse_y:734.35 mse_u:3.23 mse_v:3.25 psnr_avg:21.22 psnr_y:19.47 psnr_u:43.05 psnr_v:43.02 
n:297 mse_avg:264.22 mse_y:395.89 mse_u:0.87 mse_v:0.93 psnr_avg:23.91 psnr_y:22.16 psnr_u:48.74 psnr_v:48.43 
n:298 mse_avg:73.12 mse_y:109.36 mse_u:0.60 mse_v:0.68 psnr_avg:29.49 psnr_y:27.74 psnr_u:50.32 psnr_v:49.79 
n:299 mse_avg:399.02 mse_y:597.37 mse_u:2.37 mse_v:2.29 psnr_avg:22.12 psnr_y:20.37 psnr_u:44.39 psnr_v:44.52 
n:300 mse_avg:313.77 mse_y:470.17 mse_u:0.98 mse_v:0.96 psnr_avg:23.16 psnr_y:21.41 psnr_u:48.22 psnr_v:48.32 
n:301 mse_avg:161.50 mse_y:241.90 mse_u:0.69 mse_v:0.71 psnr_avg:26.05 psnr_y:24.29 psnr_u:49.73 psnr_v:49.61 
n:302 mse_avg:141.10 mse_y:211.23 mse_u:0.84 mse_v:0.83 psnr_avg:26.64 psnr_y:24.88 psnr_u:48.88 psnr_v:48.97 
n:303 mse_avg:535.13 mse_y:800.14 mse_u:5.13 mse_v:5.08 psnr_avg:20.85 psnr_y:19.10 psnr_u:41.03 psnr_v:41.07 
n:304 mse_avg:552.75 mse_y:826.57 mse_u:5.17 mse_v:5.08 psnr_avg:20.71 psnr_y:18.96 psnr_u:41.00 psnr_v:41.07 
n:305 mse_avg:536.38 mse_y:802.42 mse_u:4.34 mse_v:4.24 psnr_avg:20.84 psnr_y:19.09 psnr_u:41.75 psnr_v:41.85 
n:306 mse_avg:303.27 mse_y:454.44 mse_u:0.93 mse_v:0.92 psnr_avg:23.31 psnr_y:21.56 psnr_u:48.47 psnr_v:48.51 
n:307 mse_avg:172.61 mse_y:258.53 mse_u:0.79 mse_v:0.79 psnr_avg:25.76 psnr_y:24.01 psnr_u:49.13 psnr_v:49.16 
n:308 mse_avg:700.85 mse_y:1047.35 mse_u:7.83 mse_v:7.87 psnr_avg:19.67 psnr_y:17.93 psnr_u:39.19 psnr_v:39.17 
n:309 mse_avg:514.49 mse_y:769.97 mse_u:3.66 mse_v:3.41 psnr_avg:21.02 psnr_y:19.27 psnr_u:42.50 psnr_v:42.81 
n:310 mse_avg:278.13 mse_y:416.83 mse_u:0.75 mse_v:0.71 psnr_avg:23.69 psnr_y:21.93 psnr_u:49.40 psnr_v:49.59 
n:311 mse_avg:296.58 mse_y:444.40 mse_u:0.93 mse_v:0.99 psnr_avg:23.41 psnr_y:21.65 psnr_u:48.47 psnr_v:48.20 
n:312 mse_avg:248.14 mse_y:371.79 mse_u:0.87 mse_v:0.81 psnr_avg:24.18 psnr_y:22.43 psnr_u:48.73 psnr_v:49.05 
n:313 mse_avg:265.08 mse_y:397.19 mse_u:0.88 mse_v:0.84 psnr_avg:23.90 psnr_y:22.14 psnr_u:48.67 psnr_v:48.90 
n:314 mse_avg:214.63 mse_y:321.53 mse_u:0.84 mse_v:0.82 psnr_avg:24.81 psnr_y:23.06 psnr_u:48.90 psnr_v:48.98 
n:315 mse_avg:389.06 mse_y:582.87 mse_u:1.48 mse_v:1.40 psnr_avg:22.23 psnr_y:20.48 psnr_u:46.43 psnr_v:46.68 
n:316 mse_avg:476.98 mse_y:713.38 mse_u:4.30 mse_v:4.07 psnr_avg:21.35 psnr_y:19.60 psnr_u:41.79 psnr_v:42.03 
n:317 mse_avg:549.94 mse_y:822.74 mse_u:4.44 mse_v:4.24 psnr_avg:20.73 psnr_y:18.98 psnr_u:41.65 psnr_v:41.85 
n:318 mse_avg:449.88 mse_y:673.37 mse_u:2.98 mse_v:2.84 psnr_avg:21.60 psnr_y:19.85 psnr_u:43.39 psnr_v:43.60 
n:319 mse_avg:339.24 mse_y:508.26 mse_u:1.22 mse_v:1.20 psnr_avg:22.83 psnr_y:21.07 psnr_u:47.26 psnr_v:47.34 
n:320 mse_avg:493.82 mse_y:738.50 mse_u:4.47 mse_v:4.45 psnr_avg:21.20 psnr_y:19.45 psnr_u:41.63 psnr_v:41.65 
n:321 mse_avg:577.86 mse_y:864.17 mse_u:5.29 mse_v:5.22 psnr_avg:20.51 psnr_y:18.76 psnr_u:40.90 psnr_v:40.95 
n:322 mse_avg:415.69 mse_y:622.43 mse_u:2.17 mse_v:2.28 psnr_avg:21.94 psnr_y:20.19 psnr_u:44.76 psnr_v:44.55 
n:323 mse_avg:190.24 mse_y:284.83 mse_u:1.09 mse_v:1.02 psnr_avg:25.34 psnr_y:23.58 psnr_u:47.76 psnr_v:48.04 
n:324 mse_avg:581.20 mse_y:869.59 mse_u:4.45 mse_v:4.35 psnr_avg:20.49 psnr_y:18.74 psnr_u:41.64 psnr_v:41.74 
n:325 mse_avg:331.15 mse_y:496.06 mse_u:1.31 mse_v:1.32 psnr_avg:22.93 psnr_y:21.18 psnr_u:46.94 psnr_v:46.93 
n:326 mse_avg:168.51 mse_y:252.45 mse_u:0.60 mse_v:0.64 psnr_avg:25.86 psnr_y:24.11 psnr_u:50.38 psnr_v:50.05 
n:327 mse_avg:313.93 mse_y:470.42 mse_u:0.93 mse_v:0.94 psnr_avg:23.16 psnr_y:21.41 psnr_u:48.43 psnr_v:48.39 
n:328 mse_avg:495.64 mse_y:741.79 mse_u:3.35 mse_v:3.33 psnr_avg:21.18 psnr_y:19.43 psnr_u:42.88 psnr_v:42.91 
n:329 mse_avg:472.79 mse_y:707.55 mse_u:3.29 mse_v:3.23 psnr_avg:21.38 psnr_y:19.63 psnr_u:42.96 psnr_v:43.04 
n:330 mse_avg:625.45 mse_y:935.25 mse_u:5.86 mse_v:5.82 psnr_avg:20.17 psnr_y:18.42 psnr_u:40.46 psnr_v:40.48 
n:331 mse_avg:640.70 mse_y:958.01 mse_u:6.06 mse_v:6.07 psnr_avg:20.06 psnr_y:18.32 psnr_u:40.30 psnr_v:40.30 
n:332 mse_avg:625.04 mse_y:934.86 mse_u:5.38 mse_v:5.44 psnr_avg:20.17 psnr_y:18.42 psnr_u:40.82 psnr_v:40.78 
n:333 mse_avg:318.38 mse_y:477.15 mse_u:0.85 mse_v:0.87 psnr_avg:23.10 psnr_y:21.34 psnr_u:48.83 psnr_v:48.76 
n:334 mse_avg:518.43 mse_y:775.15 mse_u:4.98 mse_v:5.00 psnr_avg:20.98 psnr_y:19.24 psnr_u:41.16 psnr_v:41.15 
n:335 mse_avg:399.70 mse_y:597.82 mse_u:3.50 mse_v:3.42 psnr_avg:22.11 psnr_y:20.37 psnr_u:42.69 psnr_v:42.79 
n:336 mse_avg:280.36 mse_y:419.43 mse_u:2.23 mse_v:2.23 psnr_avg:23.65 psnr_y:21.90 psnr_u:44.64 psnr_v:44.65 
